date,spearman,top3_hit_rate,bot3_hit_rate,horizon
2011-04-30,0.12959739664259406,0.3333333333333333,0.3333333333333333,1
2011-05-31,-0.01751316170845866,0.0,0.0,1
2011-06-30,-0.17284622683774703,0.3333333333333333,0.0,1
2011-07-31,-0.15761845537612793,0.6666666666666666,0.0,1
2011-08-31,0.6760731025958387,0.3333333333333333,0.6666666666666666,1
2011-09-30,-0.5087750617213154,0.0,0.3333333333333333,1
2011-10-31,0.6278903750432443,0.3333333333333333,0.6666666666666666,1
2011-11-30,0.19753854495742512,0.0,0.3333333333333333,1
2011-12-31,-0.5964948999491283,0.0,0.3333333333333333,1
2012-01-31,-0.09541172151992965,0.0,0.3333333333333333,1
2012-02-29,0.29929763004957943,0.3333333333333333,0.6666666666666666,1
2012-03-31,0.7090222774364725,0.3333333333333333,0.6666666666666666,1
2012-04-30,0.6326899050385834,0.6666666666666666,0.3333333333333333,1
2012-05-31,0.201066018974522,0.0,0.6666666666666666,1
2012-06-30,0.39579745461116567,0.3333333333333333,0.6666666666666666,1
2012-07-31,-0.5419592297980402,0.0,0.0,1
2012-08-31,-0.09090909090909093,0.3333333333333333,0.3333333333333333,1
2012-09-30,-0.31394518752162215,0.3333333333333333,0.0,1
2012-10-31,-0.31523691075225585,0.0,0.3333333333333333,1
2012-11-30,-0.46316074584285255,0.0,0.0,1
2012-12-31,0.38528955758609046,0.3333333333333333,0.6666666666666666,1
2013-01-31,0.02982456140350877,0.0,0.3333333333333333,1
2013-02-28,0.3677763958776318,0.3333333333333333,0.3333333333333333,1
2013-03-31,0.18375590811245707,0.3333333333333333,0.3333333333333333,1
2013-04-30,0.021164844102581265,0.3333333333333333,0.3333333333333333,1
2013-05-31,0.2751429733335564,0.3333333333333333,0.3333333333333333,1
2013-06-30,0.6573426573426573,0.6666666666666666,0.6666666666666666,1
2013-07-31,0.2767079549936468,0.3333333333333333,0.3333333333333333,1
2013-08-31,0.5734265734265735,0.3333333333333333,0.6666666666666666,1
2013-09-30,0.07355527917552636,0.3333333333333333,0.3333333333333333,1
2013-10-31,-0.15384615384615385,0.0,0.3333333333333333,1
2013-11-30,-0.06338185336835989,0.3333333333333333,0.0,1
2013-12-31,0.2377622377622378,0.3333333333333333,0.3333333333333333,1
2014-01-31,-0.06293706293706294,0.3333333333333333,0.3333333333333333,1
2014-02-28,-0.5314685314685316,0.3333333333333333,0.0,1
2014-03-31,0.16783216783216784,0.0,0.3333333333333333,1
2014-04-30,0.16783216783216784,0.3333333333333333,0.3333333333333333,1
2014-05-31,0.0,0.0,0.6666666666666666,1
2014-06-30,0.34965034965034975,0.6666666666666666,0.3333333333333333,1
2014-07-31,-0.1958041958041958,0.3333333333333333,0.3333333333333333,1
2014-08-31,0.6503496503496504,0.6666666666666666,0.6666666666666666,1
2014-09-30,0.4545454545454546,0.6666666666666666,0.6666666666666666,1
2014-10-31,0.6059553951126696,0.6666666666666666,0.0,1
2014-11-30,-0.2517482517482518,0.0,0.3333333333333333,1
2014-12-31,0.44833693973654165,0.3333333333333333,0.6666666666666666,1
2015-01-31,-0.08056054385890982,0.3333333333333333,0.0,1
2015-02-28,0.2447552447552448,0.6666666666666666,0.3333333333333333,1
2015-03-31,-0.09090909090909093,0.0,0.3333333333333333,1
2015-04-30,-0.5874125874125874,0.0,0.0,1
2015-05-31,-0.22377622377622378,0.0,0.3333333333333333,1
2015-06-30,0.35664335664335667,0.3333333333333333,0.3333333333333333,1
2015-07-31,0.21716320518488735,0.3333333333333333,0.0,1
2015-08-31,-0.04895104895104895,0.3333333333333333,0.3333333333333333,1
2015-09-30,-0.3356643356643357,0.3333333333333333,0.0,1
2015-10-31,-0.2797202797202798,0.0,0.0,1
2015-11-30,-0.2027972027972028,0.0,0.0,1
2015-12-31,-0.31468531468531474,0.3333333333333333,0.0,1
2016-01-31,0.4055944055944056,0.6666666666666666,0.3333333333333333,1
2016-02-29,-0.6153846153846154,0.0,0.0,1
2016-03-31,-0.2377622377622378,0.0,0.3333333333333333,1
2016-04-30,0.6304738215045116,0.6666666666666666,0.3333333333333333,1
2016-05-31,0.25874125874125875,0.6666666666666666,0.3333333333333333,1
2016-06-30,-0.2867132867132868,0.0,0.3333333333333333,1
2016-07-31,0.1258741258741259,0.3333333333333333,0.3333333333333333,1
2016-08-31,0.04895104895104895,0.0,0.3333333333333333,1
2016-09-30,-0.20979020979020982,0.0,0.3333333333333333,1
2016-10-31,-0.2447552447552448,0.3333333333333333,0.0,1
2016-11-30,-0.2867132867132868,0.3333333333333333,0.0,1
2016-12-31,-0.4265734265734266,0.3333333333333333,0.0,1
2017-01-31,-0.013986013986013986,0.0,0.0,1
2017-02-28,-0.48336326315345896,0.0,0.3333333333333333,1
2017-03-31,0.02097902097902098,0.3333333333333333,0.3333333333333333,1
2017-04-30,-0.055944055944055944,0.0,0.3333333333333333,1
2017-05-31,0.055944055944055944,0.3333333333333333,0.3333333333333333,1
2017-06-30,0.034965034965034975,0.3333333333333333,0.3333333333333333,1
2017-07-31,0.30069930069930073,0.3333333333333333,0.3333333333333333,1
2017-08-31,-0.4265734265734266,0.0,0.3333333333333333,1
2017-09-30,0.37762237762237766,0.6666666666666666,0.3333333333333333,1
2017-10-31,0.41958041958041964,0.6666666666666666,0.3333333333333333,1
2017-11-30,0.1188811188811189,0.0,0.6666666666666666,1
2017-12-31,-0.006993006993006993,0.0,0.0,1
2018-01-31,0.1328671328671329,0.3333333333333333,0.0,1
2018-02-28,0.06293706293706294,0.3333333333333333,0.3333333333333333,1
2018-03-31,-0.32867132867132864,0.0,0.3333333333333333,1
2018-04-30,0.04895104895104895,0.3333333333333333,0.0,1
2018-05-31,0.25874125874125875,0.6666666666666666,0.0,1
2018-06-30,0.4055944055944056,0.3333333333333333,0.6666666666666666,1
2018-07-31,0.2027972027972028,0.0,0.3333333333333333,1
2018-08-31,-0.1258741258741259,0.3333333333333333,0.3333333333333333,1
2018-09-30,-0.45534220441992507,0.0,0.0,1
2018-10-31,0.04553422044199251,0.3333333333333333,0.3333333333333333,1
2018-11-30,-0.2027972027972028,0.3333333333333333,0.0,1
2018-12-31,-0.08391608391608392,0.0,0.3333333333333333,1
2019-01-31,0.08391608391608392,0.3333333333333333,0.3333333333333333,1
2019-02-28,0.43356643356643365,0.3333333333333333,0.6666666666666666,1
2019-03-31,0.027972027972027972,0.3333333333333333,0.3333333333333333,1
2019-04-30,0.5454545454545455,0.6666666666666666,0.6666666666666666,1
2019-05-31,0.055944055944055944,0.0,0.3333333333333333,1
2019-06-30,0.11188811188811189,0.3333333333333333,0.3333333333333333,1
2019-07-31,0.46153846153846156,0.6666666666666666,0.3333333333333333,1
2019-08-31,-0.20979020979020982,0.0,0.3333333333333333,1
2019-09-30,-0.44699015626767424,0.0,0.3333333333333333,1
2019-10-31,-0.28681868360509094,0.3333333333333333,0.3333333333333333,1
2019-11-30,-0.03352426172007557,0.3333333333333333,0.0,1
2019-12-31,-0.10802262109802127,0.3333333333333333,0.6666666666666666,1
2020-01-31,0.22759624733297298,0.3333333333333333,0.3333333333333333,1
2020-02-29,0.10429770312912398,0.3333333333333333,0.3333333333333333,1
2020-03-31,0.02101137106913747,0.3333333333333333,0.0,1
2020-04-30,0.08377078165833911,0.3333333333333333,0.3333333333333333,1
2020-05-31,0.7526178090063816,1.0,0.3333333333333333,1
2020-06-30,0.10127393670836667,0.6666666666666666,0.3333333333333333,1
2020-07-31,0.10127393670836667,0.3333333333333333,0.3333333333333333,1
2020-08-31,-0.046033607594712124,0.3333333333333333,0.6666666666666666,1
2020-09-30,0.28778492821848256,0.0,0.3333333333333333,1
2020-10-31,-0.4003964218691931,0.0,0.3333333333333333,1
2020-11-30,0.07984321006272238,0.3333333333333333,0.3333333333333333,1
2020-12-31,-0.14489429429992168,0.0,0.3333333333333333,1
2021-01-31,0.05063696835418333,0.0,0.3333333333333333,1
2021-02-28,-0.4188539082916955,0.0,0.3333333333333333,1
2021-03-31,0.5570066518960166,0.3333333333333333,0.6666666666666666,1
2021-04-30,-0.12186595220099732,0.3333333333333333,0.0,1
2021-05-31,0.24046704103556027,0.3333333333333333,0.3333333333333333,1
2021-06-30,-0.22692280754668467,0.0,0.3333333333333333,1
2021-07-31,-0.5210820025146092,0.0,0.3333333333333333,1
2021-08-31,0.6429479547156066,1.0,0.6666666666666666,1
2021-09-30,0.3527741833661081,0.6666666666666666,0.0,1
2021-10-31,-0.15849025032322228,0.6666666666666666,0.3333333333333333,1
2021-11-30,-0.4779521193992433,0.0,0.3333333333333333,1
2021-12-31,0.18405491438098157,0.3333333333333333,0.6666666666666666,1
2022-01-31,0.05042729056592992,0.3333333333333333,0.6666666666666666,1
2022-02-28,0.22522298730142115,0.6666666666666666,0.3333333333333333,1
2022-03-31,-0.6131070209872019,0.0,0.0,1
2022-04-30,-0.28778492821848256,0.3333333333333333,0.0,1
2022-05-31,-0.3147500580899058,0.0,0.3333333333333333,1
2022-06-30,0.0,0.0,0.3333333333333333,1
2022-07-31,0.5883183899358492,0.6666666666666666,0.6666666666666666,1
2022-08-31,-0.14287732327013478,0.3333333333333333,0.0,1
2022-09-30,0.4254211982360177,0.6666666666666666,0.3333333333333333,1
2022-10-31,0.3084251708845712,0.0,0.3333333333333333,1
2022-11-30,0.4181210050035454,0.3333333333333333,0.6666666666666666,1
2022-12-31,-0.43703651823805933,0.0,0.0,1
2023-01-31,-0.45384561509336935,0.0,0.0,1
2023-02-28,-0.10085458113185984,0.3333333333333333,0.3333333333333333,1
2023-03-31,0.07984321006272238,0.3333333333333333,0.6666666666666666,1
2023-04-30,0.01260682264148248,0.3333333333333333,0.3333333333333333,1
2023-05-31,0.4181210050035454,0.6666666666666666,0.0,1
2023-06-30,0.315170566037062,0.3333333333333333,0.3333333333333333,1
2023-07-31,0.12186595220099732,0.0,0.3333333333333333,1
2023-08-31,-0.6681615999985714,0.0,0.3333333333333333,1
2023-09-30,0.14287732327013478,0.0,0.6666666666666666,1
2023-10-31,0.7564093584889489,1.0,0.3333333333333333,1
2023-11-30,0.10249414863810766,0.0,0.3333333333333333,1
2023-12-31,-0.11919737500471311,0.3333333333333333,0.0,1
2024-01-31,0.5848121211168738,0.6666666666666666,0.0,1
2024-02-29,-0.17069718549972973,0.0,0.6666666666666666,1
2024-03-31,-0.29069386642412703,0.0,0.3333333333333333,1
2024-04-30,0.1576833055970887,0.3333333333333333,0.6666666666666666,1
2024-05-31,0.3836665507964203,0.3333333333333333,0.6666666666666666,1
2024-06-30,-0.3744978507930857,0.3333333333333333,0.0,1
2024-07-31,0.12628920507068042,0.0,0.6666666666666666,1
2024-08-31,0.02792359388611303,0.0,0.3333333333333333,1
2024-09-30,0.6093297610049866,0.6666666666666666,0.3333333333333333,1
2024-10-31,-0.058831838993584906,0.0,0.0,1
2024-11-30,0.21431598490520218,0.3333333333333333,0.6666666666666666,1
2024-12-31,0.25213645282964964,0.3333333333333333,0.3333333333333333,1
2025-01-31,0.10127393670836667,0.0,0.3333333333333333,1
2025-02-28,-0.13937366833451512,0.3333333333333333,0.3333333333333333,1
2025-03-31,0.13937366833451512,0.3333333333333333,0.6666666666666666,1
2025-04-30,0.13937366833451512,0.3333333333333333,0.3333333333333333,1
2025-05-31,0.20254787341673333,0.3333333333333333,0.6666666666666666,1
2025-06-30,-0.02101137106913747,0.0,0.3333333333333333,1
2025-07-31,-0.14611272318057614,0.3333333333333333,0.0,1
2025-08-31,0.4139186771923578,0.6666666666666666,0.3333333333333333,1
2025-09-30,0.2752725400350703,0.6666666666666666,0.0,1
2025-10-31,-0.10127393670836667,0.0,0.3333333333333333,1
2025-11-30,-0.10127393670836667,0.0,0.3333333333333333,1
1994-07-31,0.28882558083987103,0.0,0.6666666666666666,3
1994-08-31,-0.10507897025075194,0.0,0.3333333333333333,3
1994-09-30,0.007017587058225038,0.3333333333333333,0.3333333333333333,3
1994-10-31,-0.15087812175183832,0.0,0.3333333333333333,3
1994-11-30,0.5052662681922029,0.3333333333333333,0.3333333333333333,3
1994-12-31,0.3438617658530269,0.3333333333333333,0.6666666666666666,3
1995-01-31,-0.021015794050150388,0.0,0.3333333333333333,3
1995-02-28,0.2746546979295595,0.3333333333333333,0.6666666666666666,3
1995-03-31,0.2671390381609462,0.6666666666666666,0.6666666666666666,3
1995-04-30,0.24960235381223425,0.6666666666666666,0.3333333333333333,3
1995-05-31,0.05996705829064692,0.6666666666666666,0.0,3
1995-06-30,0.234676366893346,0.3333333333333333,0.3333333333333333,3
1995-07-31,0.23158037292142628,0.3333333333333333,0.6666666666666666,3
1995-08-31,0.19965004347642867,0.6666666666666666,0.3333333333333333,3
1995-09-30,0.18213688176797005,0.0,0.3333333333333333,3
1995-10-31,-0.02097902097902098,0.3333333333333333,0.3333333333333333,3
1995-11-30,-0.11908949961751887,0.0,0.3333333333333333,3
1995-12-31,-0.31523691075225585,0.0,0.3333333333333333,3
1996-01-31,-0.31228262409101426,0.3333333333333333,0.3333333333333333,3
1996-02-29,-0.3222421754356393,0.3333333333333333,0.0,3
1996-03-31,-0.23117373455165427,0.0,0.3333333333333333,3
1996-04-30,0.26970269031026334,0.3333333333333333,0.3333333333333333,3
1996-05-31,-0.12959739664259406,0.3333333333333333,0.3333333333333333,3
1996-06-30,0.09807370556736847,0.3333333333333333,0.3333333333333333,3
1996-07-31,-0.13333415410627575,0.3333333333333333,0.0,3
1996-08-31,-0.2562683300328092,0.0,0.6666666666666666,3
1996-09-30,-0.4306731657495821,0.0,0.0,3
1996-10-31,0.21127284456119963,0.3333333333333333,0.3333333333333333,3
1996-11-30,-0.10077293020427842,0.0,0.0,3
1996-12-31,0.10563642228059981,0.3333333333333333,0.3333333333333333,3
1997-01-31,0.35948751851824623,0.3333333333333333,0.6666666666666666,3
1997-02-28,0.25874125874125875,0.0,0.6666666666666666,3
1997-03-31,0.4868658954951507,0.6666666666666666,0.3333333333333333,3
1997-04-30,0.3887921899277822,0.6666666666666666,0.3333333333333333,3
1997-05-31,0.06418346240886023,0.3333333333333333,0.3333333333333333,3
1997-06-30,0.14789099119283972,0.6666666666666666,0.0,3
1997-07-31,-0.8021652142601492,0.0,0.0,3
1997-08-31,-0.013986013986013986,0.6666666666666666,0.3333333333333333,3
1997-09-30,0.042031588100300776,0.3333333333333333,0.0,3
1997-10-31,0.3502632341691732,0.0,0.0,3
1997-11-30,-0.24210675350876382,0.0,0.3333333333333333,3
1997-12-31,0.02097902097902098,0.0,0.3333333333333333,3
1998-01-31,-0.15061319069274445,0.3333333333333333,0.3333333333333333,3
1998-02-28,0.05253948512537597,0.3333333333333333,0.0,3
1998-03-31,0.37127902821932357,0.3333333333333333,0.3333333333333333,3
1998-04-30,0.3263177982074643,0.0,0.3333333333333333,3
1998-05-31,0.3426573426573427,0.6666666666666666,0.3333333333333333,3
