date,spearman,top3_hit_rate,bot3_hit_rate,horizon
1994-09-30,-0.22577382392310427,0.3333333333333333,0.0,1
1994-10-31,0.03225340341758632,0.0,0.6666666666666666,1
1994-11-30,-0.11826247919781653,0.6666666666666666,0.0,1
1994-12-31,0.03762897065385071,0.0,0.6666666666666666,1
1995-01-31,-0.17739371879672478,0.3333333333333333,0.0,1
1995-02-28,-0.4730499167912661,0.3333333333333333,0.0,1
1995-03-31,-0.41391867719235786,0.3333333333333333,0.3333333333333333,1
1995-04-30,0.41391867719235786,0.6666666666666666,0.0,1
1995-05-31,-0.3554093266554554,0.0,0.3333333333333333,1
1995-06-30,-0.29565619799454135,0.0,0.3333333333333333,1
1995-07-31,-0.2203982566868399,0.0,0.0,1
1995-08-31,0.35478743759344955,0.0,0.6666666666666666,1
1995-09-30,-0.35478743759344955,0.0,0.0,1
1995-10-31,0.6504436355879909,0.6666666666666666,0.3333333333333333,1
1995-11-30,0.4730499167912661,0.3333333333333333,0.6666666666666666,1
1995-12-31,0.35478743759344955,0.6666666666666666,0.0,1
1996-01-31,-0.23652495839563306,0.0,0.0,1
1996-02-29,0.41391867719235786,0.6666666666666666,0.3333333333333333,1
1996-03-31,-0.5913123959890827,0.0,0.0,1
1996-04-30,-0.23652495839563306,0.0,0.3333333333333333,1
1996-05-31,0.41391867719235786,0.0,0.6666666666666666,1
1996-06-30,-0.15051588261540283,0.3333333333333333,0.0,1
1996-07-31,-0.46229878231873733,0.0,0.3333333333333333,1
1996-08-31,-0.23652495839563306,0.3333333333333333,0.3333333333333333,1
1996-09-30,0.04838010512637949,0.3333333333333333,0.3333333333333333,1
1996-10-31,-0.059131239598908265,0.3333333333333333,0.0,1
1996-11-30,0.23652495839563306,0.0,0.3333333333333333,1
1996-12-31,-0.5214300219176456,0.0,0.0,1
1997-01-31,0.11826247919781653,0.0,0.3333333333333333,1
1997-02-28,-0.059131239598908265,0.0,0.0,1
1997-03-31,-0.11826247919781653,0.3333333333333333,0.0,1
1997-04-30,-0.11826247919781653,0.3333333333333333,0.3333333333333333,1
1997-05-31,0.5321811563901744,0.6666666666666666,0.3333333333333333,1
1997-06-30,-0.059131239598908265,0.3333333333333333,0.0,1
1997-07-31,-0.02687783618132194,0.6666666666666666,0.3333333333333333,1
1997-08-31,0.5321811563901744,0.3333333333333333,0.6666666666666666,1
1997-09-30,0.35478743759344955,0.0,0.3333333333333333,1
1997-10-31,0.20427155497804672,0.0,0.0,1
1997-11-30,0.5913123959890827,0.3333333333333333,0.3333333333333333,1
1997-12-31,-0.41391867719235786,0.0,0.0,1
1998-01-31,-0.3924164082473003,0.3333333333333333,0.0,1
1998-02-28,0.29565619799454135,0.0,0.6666666666666666,1
1998-03-31,-0.5913123959890827,0.3333333333333333,0.0,1
1998-04-30,0.29565619799454135,0.3333333333333333,0.3333333333333333,1
